Date,Team A,Team B,Home/Away,Result
12/02/2024,PSU-Berks,Neumann,Road,T
12/02/2024,Baruch,Yeshiva,Road,T
12/02/2024,Yeshiva,Baruch,Road,T
12/02/2024,Immaculata,Rosemont,Road,T
12/02/2024,Rosemont,Immaculata,Road,T
12/02/2024,Scranton,Stevens,Road,T
12/02/2024,Stevens,Scranton,Road,T
12/02/2024,Sewanee,Maryville TN,Road,T
12/02/2024,Maryville TN,Sewanee,Road,T
12/02/2024,SUNY Delhi,Utica,Road,T
12/02/2024,Utica,SUNY Delhi,Road,T
12/02/2024,Peace,VA Wesleyan,Road,T
12/02/2024,VA Wesleyan,Peace,Road,T
12/02/2024,New Jersey City,Brooklyn Col,Road,T
12/02/2024,Brooklyn Col,New Jersey City,Road,T
12/02/2024,Trinity DC,Bryn Athyn,Road,T
12/02/2024,Bryn Athyn,Trinity DC,Road,T
12/03/2024,Muhlenberg,Misericordia,Road,T
12/03/2024,Misericordia,Muhlenberg,Road,T
12/03/2024,SUNY Oneonta,Oswego St.,Road,T
12/03/2024,Oswego St.,SUNY Oneonta,Road,T
12/03/2024,Regis MA,Wheaton MA,Road,T
12/03/2024,Wheaton MA,Regis MA,Road,T
12/03/2024,Brockport St.,Rochester Tech,Road,T
12/03/2024,Rochester Tech,Brockport St.,Road,T
12/03/2024,NVU-Johnson,Keene St.,Road,T
12/03/2024,Keene St.,NVU-Johnson,Road,T
12/03/2024,Wellesley,Elms,Road,T
12/03/2024,Elms,Wellesley,Road,T
12/03/2024,Tufts,Emmanuel,Road,T
12/03/2024,Emmanuel,Tufts,Road,T
12/03/2024,Mt. Holyoke,Union NY,Road,T
12/03/2024,Union NY,Mt. Holyoke,Road,T
12/03/2024,SUNYIT,Clarkson,Road,T
12/03/2024,Clarkson,SUNYIT,Road,T
12/03/2024,Colby,Bates,Road,T
12/03/2024,Bates,Colby,Road,T
12/03/2024,Alfred,Buffalo St.,Road,T
12/03/2024,Buffalo St.,Alfred,Road,T
12/03/2024,St. John Fisher,Cortland,Road,T
12/03/2024,Cortland,St. John Fisher,Road,T
12/03/2024,Framingham St.,Rivier,Road,T
12/03/2024,Rivier,Framingham St.,Road,T
12/03/2024,Geneseo St.,Hamilton,Road,T
12/03/2024,Hamilton,Geneseo St.,Road,T
12/03/2024,Knox,Grinnell,Road,T
12/03/2024,Grinnell,Knox,Road,T
12/03/2024,J&W RI,Salem MA,Road,T
12/03/2024,Salem MA,J&W RI,Road,T
12/03/2024,Wittenberg,Asbury,Road,T
12/03/2024,Asbury,Wittenberg,Road,T
12/03/2024,Lake Forest,Monmouth IL,Road,T
12/03/2024,Monmouth IL,Lake Forest,Road,T
12/03/2024,Lawrence,Beloit,Road,T
12/03/2024,Beloit,Lawrence,Road,T
12/03/2024,Roanoke,Mary Washington,Road,T
12/03/2024,Mary Washington,Roanoke,Road,T
12/03/2024,MIT,Brandeis,Road,T
12/03/2024,Brandeis,MIT,Road,T
12/03/2024,Mt. Mary,Eureka,Road,T
12/03/2024,Eureka,Mt. Mary,Road,T
12/03/2024,NC Wesleyan,Brevard,Road,T
12/03/2024,Brevard,NC Wesleyan,Road,T
12/03/2024,Pfeiffer,Meredith,Road,T
12/03/2024,Meredith,Pfeiffer,Road,T
12/03/2024,Ithaca,Rochester,Road,T
12/03/2024,Rochester,Ithaca,Road,T
12/03/2024,UW-Eau Claire,Bethany Luth,Road,T
12/03/2024,Bethany Luth,UW-Eau Claire,Road,T
12/03/2024,Springfield,Worcester St,Road,T
12/03/2024,Worcester St,Springfield,Road,T
12/03/2024,SUNY Delhi,SUNY Cobleskill,Road,T
12/03/2024,SUNY Cobleskill,SUNY Delhi,Road,T
12/03/2024,WPI,Bridgewater MA,Road,T
12/03/2024,Bridgewater MA,WPI,Road,T
12/04/2024,Cal Lutheran,Pomona-Pitzer,Road,T
12/04/2024,Pomona-Pitzer,Cal Lutheran,Road,T
12/04/2024,Marywood,Elmira,Road,T
12/04/2024,Elmira,Marywood,Road,T
12/04/2024,Swarthmore,Frank & Marsh,Road,T
12/04/2024,Frank & Marsh,Swarthmore,Road,T
12/04/2024,Hanover,Berea,Road,T
12/04/2024,Berea,Hanover,Road,T
12/04/2024,Hunter,Sarah Lawrence,Road,T
12/04/2024,Sarah Lawrence,Hunter,Road,T
12/04/2024,John Carroll,Mt. Union,Road,T
12/04/2024,Mt. Union,John Carroll,Road,T
12/04/2024,Trinity (Texas),Mary Hardin-Baylor,Road,T
12/04/2024,Mary Hardin-Baylor,Trinity (Texas),Road,T
12/04/2024,Rockford,Milwaukee Eng,Road,T
12/04/2024,Milwaukee Eng,Rockford,Road,T
12/04/2024,Rhode Island College,MA Boston,Road,T
12/04/2024,MA Boston,Rhode Island College,Road,T
12/04/2024,PSU-Abington,Cedar Crest,Road,T
12/04/2024,Cedar Crest,PSU-Abington,Road,T
12/04/2024,Trinity (Conn),Coast Guard,Road,T
12/04/2024,Coast Guard,Trinity (Conn),Road,T
12/04/2024,Hartford,W New England,Road,T
12/04/2024,W New England,Hartford,Road,T
12/04/2024,Washington & Lee,Bridgewater (VA),Road,T
12/04/2024,Bridgewater (VA),Washington & Lee,Road,T
12/04/2024,PSU-Berks,Wilson,Road,T
12/04/2024,Wilson,PSU-Berks,Road,T
12/04/2024,Hiram,Ohio Wesleyan,Road,T
12/04/2024,Ohio Wesleyan,Hiram,Road,T
12/04/2024,Old Westbury,St. Joseph's NY,Road,T
12/04/2024,St. Joseph's NY,Old Westbury,Road,T
12/04/2024,McDaniel,Dickinson,Road,T
12/04/2024,Dickinson,McDaniel,Road,T
12/04/2024,Luther,Dubuque,Road,T
12/04/2024,Dubuque,Luther,Road,T
12/04/2024,Castleton,Western Connecticut,Road,T
12/04/2024,Western Connecticut,Castleton,Road,T
12/04/2024,Montclair St.,Wm Paterson,Road,T
12/04/2024,Wm Paterson,Montclair St.,Road,T
12/04/2024,Franklin,Anderson IN,Road,T
12/04/2024,Anderson IN,Franklin,Road,T
12/04/2024,St. Norbert,Concordia WI,Road,T
12/04/2024,Concordia WI,St. Norbert,Road,T
12/04/2024,Nichols,Gordon,Road,T
12/04/2024,Gordon,Nichols,Road,T
12/04/2024,Greenville,Eureka,Road,T
12/04/2024,Eureka,Greenville,Road,T
12/04/2024,Marian WI,Dominican IL,Road,T
12/04/2024,Dominican IL,Marian WI,Road,T
12/04/2024,ME Farmington,Thomas ME,Road,T
12/04/2024,Thomas ME,ME Farmington,Road,T
12/04/2024,St. Joseph CT,Salve Regina,Road,T
12/04/2024,Salve Regina,St. Joseph CT,Road,T
12/04/2024,Colby-Sawyer,Amherst,Road,T
12/04/2024,Amherst,Colby-Sawyer,Road,T
12/04/2024,Baldwin Wallace,Ohio Northern,Road,T
12/04/2024,Ohio Northern,Baldwin Wallace,Road,T
12/04/2024,Franciscan OH,Bethany WV,Road,T
12/04/2024,Bethany WV,Franciscan OH,Road,T
12/04/2024,Fontbonne,Blackburn,Road,T
12/04/2024,Blackburn,Fontbonne,Road,T
12/04/2024,Muhlenberg,Bryn Mawr,Road,T
12/04/2024,Bryn Mawr,Muhlenberg,Road,T
12/04/2024,Carroll,Carthage,Road,T
12/04/2024,Carthage,Carroll,Road,T
12/04/2024,Lesley,Fitchburg St.,Road,T
12/04/2024,Fitchburg St.,Lesley,Road,T
12/04/2024,Rutgers-Camden,Rowan,Road,T
12/04/2024,Rowan,Rutgers-Camden,Road,T
12/04/2024,Haverford,Ursinus,Road,T
12/04/2024,Ursinus,Haverford,Road,T
12/04/2024,Manhattanville,Merchant Marine,Road,T
12/04/2024,Merchant Marine,Manhattanville,Road,T
12/04/2024,New Jersey City,Rutgers-Newark,Road,T
12/04/2024,Rutgers-Newark,New Jersey City,Road,T
12/04/2024,St. Scholastica,Carleton,Road,T
12/04/2024,Carleton,St. Scholastica,Road,T
12/04/2024,Redlands,Caltech,Road,T
12/04/2024,Caltech,Redlands,Road,T
12/04/2024,Calvin,Trine,Road,T
12/04/2024,Trine,Calvin,Road,T
12/04/2024,Capital,Heidelberg,Road,T
12/04/2024,Heidelberg,Capital,Road,T
12/04/2024,Case Western,Marietta,Road,T
12/04/2024,Marietta,Case Western,Road,T
12/04/2024,Univ Ozarks,Centenary,Road,T
12/04/2024,Centenary,Univ Ozarks,Road,T
12/04/2024,La Verne,Chapman,Road,T
12/04/2024,Chapman,La Verne,Road,T
12/04/2024,Waynesburg,Chatham,Road,T
12/04/2024,Chatham,Waynesburg,Road,T
12/04/2024,Chicago,N Central IL,Road,T
12/04/2024,N Central IL,Chicago,Road,T
12/04/2024,Immaculata,Albright,Road,T
12/04/2024,Albright,Immaculata,Road,T
12/04/2024,Christopher Newport,S Virginia,Road,T
12/04/2024,S Virginia,Christopher Newport,Road,T
12/04/2024,Simpson (Iowa),Coe,Road,T
12/04/2024,Coe,Simpson (Iowa),Road,T
12/04/2024,Stockton,TCNJ,Road,T
12/04/2024,TCNJ,Stockton,Road,T
12/04/2024,St. Catherine,St. Mary's MN,Road,T
12/04/2024,St. Mary's MN,St. Catherine,Road,T
12/04/2024,Hilbert,Alfred St.,Road,T
12/04/2024,Alfred St.,Hilbert,Road,T
12/04/2024,Concordia Moorhead,Bethel,Road,T
12/04/2024,Bethel,Concordia Moorhead,Road,T
12/04/2024,Geneva,Allegheny,Road,T
12/04/2024,Allegheny,Geneva,Road,T
12/04/2024,Cornell IA,Illinois Col,Road,T
12/04/2024,Illinois Col,Cornell IA,Road,T
12/04/2024,Endicott,Curry,Road,T
12/04/2024,Curry,Endicott,Road,T
12/04/2024,DePauw,Denison,Road,T
12/04/2024,Denison,DePauw,Road,T
12/04/2024,Transylvania,Earlham,Road,T
12/04/2024,Earlham,Transylvania,Road,T
12/04/2024,Randolph-Macon,E Mennonite,Road,T
12/04/2024,E Mennonite,Randolph-Macon,Road,T
12/04/2024,S Maine,Eastern Connecticut,Road,T
12/04/2024,Eastern Connecticut,S Maine,Road,T
12/04/2024,Alverno,Edgewood,Road,T
12/04/2024,Edgewood,Alverno,Road,T
12/04/2024,Ferrum,Guilford,Road,T
12/04/2024,Guilford,Ferrum,Road,T
12/04/2024,Greensboro,Peace,Road,T
12/04/2024,Peace,Greensboro,Road,T
12/04/2024,Washington & Jefferson,Grove City,Road,T
12/04/2024,Grove City,Washington & Jefferson,Road,T
12/04/2024,Hamline,Macalester,Road,T
12/04/2024,Macalester,Hamline,Road,T
12/04/2024,Lynchburg,Hollins,Road,T
12/04/2024,Hollins,Lynchburg,Road,T
12/04/2024,Albion,Hope,Road,T
12/04/2024,Hope,Albion,Road,T
12/04/2024,ME Maritime,Husson,Road,T
12/04/2024,Husson,ME Maritime,Road,T
12/04/2024,Illinois Wesleyan,North Park,Road,T
12/04/2024,North Park,Illinois Wesleyan,Road,T
12/04/2024,Washington MD,Johns Hopkins,Road,T
12/04/2024,Johns Hopkins,Washington MD,Road,T
12/04/2024,Juniata,Elizabethtown,Road,T
12/04/2024,Elizabethtown,Juniata,Road,T
12/04/2024,St. Elizabeth,Keystone,Road,T
12/04/2024,Keystone,St. Elizabeth,Road,T
12/04/2024,King's PA,Centenary NJ,Road,T
12/04/2024,Centenary NJ,King's PA,Road,T
12/04/2024,Lebanon Val,York PA,Road,T
12/04/2024,York PA,Lebanon Val,Road,T
12/04/2024,Augsburg,Gustavus Adolphus,Road,T
12/04/2024,Gustavus Adolphus,Augsburg,Road,T
12/04/2024,Wilkes,Lycoming,Road,T
12/04/2024,Lycoming,Wilkes,Road,T
12/04/2024,Elmhurst,Augustana,Road,T
12/04/2024,Augustana,Elmhurst,Road,T
12/04/2024,Wisconsin Lutheran,Aurora,Road,T
12/04/2024,Aurora,Wisconsin Lutheran,Road,T
12/04/2024,Adrian,Kalamazoo,Road,T
12/04/2024,Kalamazoo,Adrian,Road,T
12/04/2024,Averett,Randolph Col,Road,T
12/04/2024,Randolph Col,Averett,Road,T
12/04/2024,Messiah,Gettysburg,Road,T
12/04/2024,Gettysburg,Messiah,Road,T
12/04/2024,Wheaton (IL),Millikin,Road,T
12/04/2024,Millikin,Wheaton (IL),Road,T
12/04/2024,Goucher,Moravian,Road,T
12/04/2024,Moravian,Goucher,Road,T
12/04/2024,La Roche,Mt. Aloysius,Road,T
12/04/2024,Mt. Aloysius,La Roche,Road,T
12/04/2024,Mt. St. Mary,St. Joseph's LI,Road,T
12/04/2024,St. Joseph's LI,Mt. St. Mary,Road,T
12/04/2024,Wilmington OH,Muskingum,Road,T
12/04/2024,Muskingum,Wilmington OH,Road,T
12/04/2024,St. Mary's MD,Notre Dame MD,Road,T
12/04/2024,Notre Dame MD,St. Mary's MD,Road,T
12/04/2024,Oberlin,Wooster,Road,T
12/04/2024,Wooster,Oberlin,Road,T
12/04/2024,PSU-Harrisburg,Gallaudet,Road,T
12/04/2024,Gallaudet,PSU-Harrisburg,Road,T
12/04/2024,Benedictine IL,Lakeland,Road,T
12/04/2024,Lakeland,Benedictine IL,Road,T
12/04/2024,PSU-Altoona,Pitt-Greensburg,Road,T
12/04/2024,Pitt-Greensburg,PSU-Altoona,Road,T
12/04/2024,MA Dartmouth,Plymouth St.,Road,T
12/04/2024,Plymouth St.,MA Dartmouth,Road,T
12/04/2024,Farmingdale,Purchase,Road,T
12/04/2024,Purchase,Farmingdale,Road,T
12/04/2024,Kean,Ramapo,Road,T
12/04/2024,Ramapo,Kean,Road,T
12/04/2024,Manchester,Rose-Hulman,Road,T
12/04/2024,Rose-Hulman,Manchester,Road,T
12/04/2024,Valley Forge,Rosemont,Road,T
12/04/2024,Rosemont,Valley Forge,Road,T
12/04/2024,St. Olaf,St. Benedict,Road,T
12/04/2024,St. Benedict,St. Olaf,Road,T
12/04/2024,Salisbury,Stevenson,Road,T
12/04/2024,Stevenson,Salisbury,Road,T
12/04/2024,Drew,Scranton,Road,T
12/04/2024,Scranton,Drew,Road,T
12/04/2024,Mt. St. Joseph,Bluffton,Road,T
12/04/2024,Bluffton,Mt. St. Joseph,Road,T
12/04/2024,Catholic,Susquehanna,Road,T
12/04/2024,Susquehanna,Catholic,Road,T
12/04/2024,Westminster PA,Thiel,Road,T
12/04/2024,Thiel,Westminster PA,Road,T
12/04/2024,Suffolk,U New England,Road,T
12/04/2024,U New England,Suffolk,Road,T
12/04/2024,Shenandoah,VA Wesleyan,Road,T
12/04/2024,VA Wesleyan,Shenandoah,Road,T
12/04/2024,Loras,Wartburg,Road,T
12/04/2024,Wartburg,Loras,Road,T
12/04/2024,Wentworth Tech,Roger Williams,Road,T
12/04/2024,Roger Williams,Wentworth Tech,Road,T
12/04/2024,Widener,Arcadia,Road,T
12/04/2024,Arcadia,Widener,Road,T
12/04/2024,Smith,Williams,Road,T
12/04/2024,Williams,Smith,Road,T
12/04/2024,UW-Superior,UW-Stout,Road,T
12/04/2024,UW-Stout,UW-Superior,Road,T
12/04/2024,Mt. St. Vincent,Yeshiva,Road,T
12/04/2024,Yeshiva,Mt. St. Vincent,Road,T
12/04/2024,Bryn Athyn,Cairn,Road,T
12/04/2024,Cairn,Bryn Athyn,Road,T
12/04/2024,Buena Vista,Central IA,Road,T
12/04/2024,Central IA,Buena Vista,Road,T
12/05/2024,Concordia TX,Le Tourneau,Road,T
12/05/2024,Le Tourneau,Concordia TX,Road,T
12/05/2024,Westfield St.,Emerson,Road,T
12/05/2024,Emerson,Westfield St.,Road,T
12/05/2024,Bates,Bowdoin,Road,T
12/05/2024,Bowdoin,Bates,Road,T
12/05/2024,NVU-Lyndon,Elms,Road,T
12/05/2024,Elms,NVU-Lyndon,Road,T
12/05/2024,Framingham St.,CT College,Road,T
12/05/2024,CT College,Framingham St.,Road,T
12/05/2024,Lyon,Webster,Road,T
12/05/2024,Webster,Lyon,Road,T
12/05/2024,Tufts,MIT,Road,T
12/05/2024,MIT,Tufts,Road,T
12/05/2024,MS Women,Westminster MO,Road,T
12/05/2024,Westminster MO,MS Women,Road,T
12/05/2024,Mt. Holyoke,N England Col,Road,T
12/05/2024,N England Col,Mt. Holyoke,Road,T
12/05/2024,Spalding,Principia,Road,T
12/05/2024,Principia,Spalding,Road,T
12/05/2024,Kenyon,Wittenberg,Road,T
12/05/2024,Wittenberg,Kenyon,Road,T
12/06/2024,Lehman,York NY,Road,T
12/06/2024,York NY,Lehman,Road,T
12/06/2024,Bard,Rochester Tech,Road,T
12/06/2024,Rochester Tech,Bard,Road,T
12/06/2024,Rensselaer,St. Lawrence,Road,T
12/06/2024,St. Lawrence,Rensselaer,Road,T
12/06/2024,Buffalo St.,SUNY Oneonta,Road,T
12/06/2024,SUNY Oneonta,Buffalo St.,Road,T
12/06/2024,Utica,Wesleyan CT,Road,T
12/06/2024,Wesleyan CT,Utica,Road,T
12/06/2024,W New England,Worcester St,Neutral,T
12/06/2024,Worcester St,W New England,Road,T
12/06/2024,Regis MA,Williams,Road,T
12/06/2024,Williams,Regis MA,Road,T
12/06/2024,Carnegie Mellon,Wooster,Road,T
12/06/2024,Wooster,Carnegie Mellon,Road,T
12/06/2024,St. Joseph's LI,Albertus Magnus,Road,T
12/06/2024,Albertus Magnus,St. Joseph's LI,Road,T
12/06/2024,Medgar Evers,City Col NY,Road,T
12/06/2024,City Col NY,Medgar Evers,Road,T
12/06/2024,SUNY Cobleskill,NYU,Road,T
12/06/2024,NYU,SUNY Cobleskill,Road,T
12/06/2024,Vassar,Ithaca,Road,T
12/06/2024,Ithaca,Vassar,Road,T
12/06/2024,Rivier,Salve Regina,Neutral,T
12/06/2024,Salve Regina,Rivier,Road,T
12/06/2024,Union NY,Hobart & Smith,Road,T
12/06/2024,Hobart & Smith,Union NY,Road,T
12/06/2024,Skidmore,Clarkson,Road,T
12/06/2024,Clarkson,Skidmore,Road,T
12/06/2024,SUNY Potsdam,Cortland,Road,T
12/06/2024,Cortland,SUNY Potsdam,Road,T
12/06/2024,Maranatha Bap,Crown MN,Road,T
12/06/2024,Crown MN,Maranatha Bap,Road,T
12/06/2024,Gwynedd-Mercy,Valley Forge,Road,T
12/06/2024,Valley Forge,Gwynedd-Mercy,Road,T
12/06/2024,Dallas Univ,Hardin-Simmons,Road,T
12/06/2024,Hardin-Simmons,Dallas Univ,Road,T
12/06/2024,Keene St.,Middlebury,Neutral,T
12/06/2024,Middlebury,Keene St.,Road,T
12/06/2024,Lasell,Springfield,Road,T
12/06/2024,Springfield,Lasell,Road,T
12/06/2024,Austin Col,Howard Payne,Road,T
12/06/2024,Howard Payne,Austin Col,Road,T
12/06/2024,Baruch,Hunter,Road,T
12/06/2024,Hunter,Baruch,Road,T
12/06/2024,Wellesley,Norwich,Road,T
12/06/2024,Norwich,Wellesley,Road,T
12/06/2024,Plattsburgh St.,Morrisville St.,Road,T
12/06/2024,Morrisville St.,Plattsburgh St.,Road,T
12/06/2024,Berry,Huntingdon,Road,T
12/06/2024,Huntingdon,Berry,Road,T
12/06/2024,Lesley,SUNY Delhi,Road,T
12/06/2024,SUNY Delhi,Lesley,Road,T
12/06/2024,SUNY Fredonia,SUNY New Paltz,Road,T
12/06/2024,SUNY New Paltz,SUNY Fredonia,Road,T
12/06/2024,Lewis & Clark,Willamette,Road,T
12/06/2024,Willamette,Lewis & Clark,Road,T
12/06/2024,John Jay,Brooklyn Col,Road,T
12/06/2024,Brooklyn Col,John Jay,Road,T
12/07/2024,Trine,Albion,Road,T
12/07/2024,Albion,Trine,Road,T
12/07/2024,Clark MA,Williams,Road,T
12/07/2024,Williams,Clark MA,Road,T
12/07/2024,Gettysburg,Frank & Marsh,Road,T
12/07/2024,Frank & Marsh,Gettysburg,Road,T
12/07/2024,Hanover,Franklin,Road,T
12/07/2024,Franklin,Hanover,Road,T
12/07/2024,PSU-Altoona,Hilbert,Road,T
12/07/2024,Hilbert,PSU-Altoona,Road,T
12/07/2024,Knox,UW-Whitewater,Road,T
12/07/2024,UW-Whitewater,Knox,Road,T
12/07/2024,TX Lutheran,Mary Hardin-Baylor,Road,T
12/07/2024,Mary Hardin-Baylor,TX Lutheran,Road,T
12/07/2024,Delaware Val,Marywood,Road,T
12/07/2024,Marywood,Delaware Val,Road,T
12/07/2024,Misericordia,Dickinson,Road,T
12/07/2024,Dickinson,Misericordia,Road,T
12/07/2024,Mt. Holyoke,Fitchburg St.,Road,T
12/07/2024,Fitchburg St.,Mt. Holyoke,Road,T
12/07/2024,Bard,Ithaca,Road,T
12/07/2024,Ithaca,Bard,Road,T
12/07/2024,Randolph Col,Shenandoah,Road,T
12/07/2024,Shenandoah,Randolph Col,Road,T
12/07/2024,Rhode Island College,Castleton,Road,T
12/07/2024,Castleton,Rhode Island College,Road,T
12/07/2024,Wm Paterson,Stockton,Road,T
12/07/2024,Stockton,Wm Paterson,Road,T
12/07/2024,Roger Williams,Nichols,Road,T
12/07/2024,Nichols,Roger Williams,Road,T
12/07/2024,Bethel,Hamline,Road,T
12/07/2024,Hamline,Bethel,Road,T
12/07/2024,Skidmore,St. Lawrence,Road,T
12/07/2024,St. Lawrence,Skidmore,Road,T
12/07/2024,St. Mary's MN,St. Scholastica,Road,T
12/07/2024,St. Scholastica,St. Mary's MN,Road,T
12/07/2024,SUNY Potsdam,Morrisville St.,Road,T
12/07/2024,Morrisville St.,SUNY Potsdam,Road,T
12/07/2024,Transylvania,Mt. St. Joseph,Road,T
12/07/2024,Mt. St. Joseph,Transylvania,Road,T
12/07/2024,Stevens,Trinity (Conn),Road,T
12/07/2024,Trinity (Conn),Stevens,Road,T
12/07/2024,Salve Regina,Wesleyan CT,Road,T
12/07/2024,Wesleyan CT,Salve Regina,Road,T
12/07/2024,Wilson,St. Elizabeth,Road,T
12/07/2024,St. Elizabeth,Wilson,Road,T
12/07/2024,Regis MA,Worcester St,Neutral,T
12/07/2024,Worcester St,Regis MA,Road,T
12/07/2024,Union NY,Rochester Tech,Road,T
12/07/2024,Rochester Tech,Union NY,Road,T
12/07/2024,CT College,Wheaton MA,Road,T
12/07/2024,Wheaton MA,CT College,Road,T
12/07/2024,Dubuque,Simpson (Iowa),Road,T
12/07/2024,Simpson (Iowa),Dubuque,Road,T
12/07/2024,Emmanuel,Westfield St.,Road,T
12/07/2024,Westfield St.,Emmanuel,Road,T
12/07/2024,Washington & Jefferson,Bethany WV,Road,T
12/07/2024,Bethany WV,Washington & Jefferson,Road,T
12/07/2024,Ursinus,McDaniel,Road,T
12/07/2024,McDaniel,Ursinus,Road,T
12/07/2024,N Central MN,UW-River Falls,Road,T
12/07/2024,UW-River Falls,N Central MN,Road,T
12/07/2024,WPI,Salem MA,Road,T
12/07/2024,Salem MA,WPI,Road,T
12/07/2024,Berea,Anderson IN,Road,T
12/07/2024,Anderson IN,Berea,Road,T
12/07/2024,Dallas Univ,Howard Payne,Road,T
12/07/2024,Howard Payne,Dallas Univ,Road,T
12/07/2024,Gordon,Endicott,Road,T
12/07/2024,Endicott,Gordon,Road,T
12/07/2024,Blackburn,Greenville,Road,T
12/07/2024,Greenville,Blackburn,Road,T
12/07/2024,St. Joseph's ME,St. Joseph CT,Road,T
12/07/2024,St. Joseph CT,St. Joseph's ME,Road,T
12/07/2024,Sarah Lawrence,Manhattanville,Road,T
12/07/2024,Manhattanville,Sarah Lawrence,Road,T
12/07/2024,Warren Wilson,Brevard,Road,T
12/07/2024,Brevard,Warren Wilson,Road,T
12/07/2024,Moravian,Catholic,Road,T
12/07/2024,Catholic,Moravian,Road,T
12/07/2024,Coast Guard,Colby-Sawyer,Road,T
12/07/2024,Colby-Sawyer,Coast Guard,Road,T
12/07/2024,Rutgers-Newark,Montclair St.,Road,T
12/07/2024,Montclair St.,Rutgers-Newark,Road,T
12/07/2024,Haverford,Muhlenberg,Road,T
12/07/2024,Muhlenberg,Haverford,Road,T
12/07/2024,Luther,NE Wesleyan,Road,T
12/07/2024,NE Wesleyan,Luther,Road,T
12/07/2024,Gallaudet,Penn Col Tech,Road,T
12/07/2024,Penn Col Tech,Gallaudet,Road,T
12/07/2024,Rowan,New Jersey City,Road,T
12/07/2024,New Jersey City,Rowan,Road,T
12/07/2024,Illinois Wesleyan,Carroll,Road,T
12/07/2024,Carroll,Illinois Wesleyan,Road,T
12/07/2024,Ohio Northern,John Carroll,Road,T
12/07/2024,John Carroll,Ohio Northern,Road,T
12/07/2024,Rivier,Utica,Neutral,T
12/07/2024,Utica,Rivier,Road,T
12/07/2024,Lesley,SUNY Cobleskill,Road,T
12/07/2024,SUNY Cobleskill,Lesley,Road,T
12/07/2024,Mitchell,Dean,Road,T
12/07/2024,Dean,Mitchell,Road,T
12/07/2024,Carleton,St. Benedict,Road,T
12/07/2024,St. Benedict,Carleton,Road,T
12/07/2024,Caltech,Chapman,Road,T
12/07/2024,Chapman,Caltech,Road,T
12/07/2024,St. Mary's IN,Calvin,Road,T
12/07/2024,Calvin,St. Mary's IN,Road,T
12/07/2024,Capital,Mt. Union,Road,T
12/07/2024,Mt. Union,Capital,Road,T
12/07/2024,Denison,Case Western,Road,T
12/07/2024,Case Western,Denison,Road,T
12/07/2024,Centenary,East Texas Baptist,Road,T
12/07/2024,East Texas Baptist,Centenary,Road,T
12/07/2024,Grove City,Chatham,Road,T
12/07/2024,Chatham,Grove City,Road,T
12/07/2024,Lebanon Val,Albright,Road,T
12/07/2024,Albright,Lebanon Val,Road,T
12/07/2024,Rensselaer,Clarkson,Road,T
12/07/2024,Clarkson,Rensselaer,Road,T
12/07/2024,Coe,Buena Vista,Road,T
12/07/2024,Buena Vista,Coe,Road,T
12/07/2024,Bowdoin,Colby,Road,T
12/07/2024,Colby,Bowdoin,Road,T
12/07/2024,Alfred,Nazareth,Road,T
12/07/2024,Nazareth,Alfred,Road,T
12/07/2024,TCNJ,Kean,Road,T
12/07/2024,Kean,TCNJ,Road,T
12/07/2024,St. Olaf,St. Catherine,Road,T
12/07/2024,St. Catherine,St. Olaf,Road,T
12/07/2024,La Roche,Alfred St.,Road,T
12/07/2024,Alfred St.,La Roche,Road,T
12/07/2024,Concordia IL,St. Norbert,Road,T
12/07/2024,St. Norbert,Concordia IL,Road,T
12/07/2024,Concordia Moorhead,Gustavus Adolphus,Road,T
12/07/2024,Gustavus Adolphus,Concordia Moorhead,Road,T
12/07/2024,Allegheny,Waynesburg,Road,T
12/07/2024,Waynesburg,Allegheny,Road,T
12/07/2024,Lake Forest,Cornell IA,Road,T
12/07/2024,Cornell IA,Lake Forest,Road,T
12/07/2024,Plattsburgh St.,Cortland,Road,T
12/07/2024,Cortland,Plattsburgh St.,Road,T
12/07/2024,Curry,Suffolk,Road,T
12/07/2024,Suffolk,Curry,Road,T
12/07/2024,DeSales,Mt. St. Vincent,Road,T
12/07/2024,Mt. St. Vincent,DeSales,Road,T
12/07/2024,Earlham,Manchester,Road,T
12/07/2024,Manchester,Earlham,Road,T
12/07/2024,E Mennonite,Lynchburg,Road,T
12/07/2024,Lynchburg,E Mennonite,Road,T
12/07/2024,Eastern Connecticut,MA Boston,Road,T
12/07/2024,MA Boston,Eastern Connecticut,Road,T
12/07/2024,Milwaukee Eng,Edgewood,Road,T
12/07/2024,Edgewood,Milwaukee Eng,Road,T
12/07/2024,Bridgewater (VA),Ferrum,Road,T
12/07/2024,Ferrum,Bridgewater (VA),Road,T
12/07/2024,Emerson,Framingham St.,Road,T
12/07/2024,Framingham St.,Emerson,Road,T
12/07/2024,Geneva,St. Vincent,Road,T
12/07/2024,St. Vincent,Geneva,Road,T
12/07/2024,Grinnell,Lawrence,Road,T
12/07/2024,Lawrence,Grinnell,Road,T
12/07/2024,Amherst,Gwynedd-Mercy,Road,T
12/07/2024,Gwynedd-Mercy,Amherst,Road,T
12/07/2024,Austin Col,Hardin-Simmons,Road,T
12/07/2024,Hardin-Simmons,Austin Col,Road,T
12/07/2024,Muskingum,Heidelberg,Road,T
12/07/2024,Heidelberg,Muskingum,Road,T
