simulation_number,team_name,wins,losses,npi_rank,got_auto_bid,got_at_large,made_tournament,made_top_4,made_top_8,made_top_16
4,Brandeis,12,13,54.77159281251182,False,False,False,False,False,False
4,Brevard,16,6,51.854871075632424,False,False,False,False,False,False
4,Bridgewater MA,17,6,57.48841023123195,False,False,False,False,False,False
4,Bridgewater (VA),21,5,57.13955061399015,False,False,False,False,False,False
4,Brockport St.,24,4,58.34675086531291,False,True,True,False,False,False
4,Brooklyn Col,17,11,49.64194646237186,True,False,True,False,False,False
4,Bryn Athyn,17,7,48.6287769803499,False,False,False,False,False,False
4,Bryn Mawr,6,18,44.39243216464459,False,False,False,False,False,False
4,Buena Vista,7,17,45.76022719855789,False,False,False,False,False,False
4,Buffalo St.,5,20,43.54482375254909,False,False,False,False,False,False
4,Cairn,1,21,33.440164741349484,False,False,False,False,False,False
4,Cal Lutheran,19,6,56.56345242277753,True,False,True,False,False,False
4,Caltech,7,13,47.45722555169394,False,False,False,False,False,False
4,Calvin,16,11,53.39816624397403,False,False,False,False,False,False
4,Capital,20,7,57.12240147026059,False,False,False,False,False,False
4,Carleton,3,22,43.07743269941483,False,False,False,False,False,False
4,Carnegie Mellon,19,5,61.183276877036995,False,True,True,False,False,False
4,Carroll,18,9,56.51150304168701,False,False,False,False,False,False
4,Carthage,17,9,55.851396128105854,False,False,False,False,False,False
4,Case Western,7,18,49.7745390755394,False,False,False,False,False,False
4,Castleton,7,18,45.296072941142356,False,False,False,False,False,False
4,Catholic,23,4,60.624224112224965,False,True,True,False,False,False
4,Cedar Crest,8,12,42.03199593775053,False,False,False,False,False,False
4,Centenary,2,22,39.58933192564379,False,False,False,False,False,False
4,Centenary NJ,14,11,48.83160109288441,False,False,False,False,False,False
4,Central IA,15,12,51.45097101881009,False,False,False,False,False,False
4,Centre,20,8,53.25464335093589,False,False,False,False,False,False
4,Chapman,12,13,50.93796723326936,False,False,False,False,False,False
4,Chatham,20,5,55.28781622204142,False,False,False,False,False,False
4,Chicago,15,10,56.57555660823171,False,False,False,False,False,False
4,Christopher Newport,24,1,61.246512804922475,True,False,True,False,False,False
4,City Col NY,1,18,35.59421151482782,False,False,False,False,False,False
4,Claremont-Mudd-Scripps,10,15,49.12494296184956,False,False,False,False,False,False
4,Clark MA,11,14,49.70867490616087,False,False,False,False,False,False
4,Clarkson,9,15,46.80778400875345,False,False,False,False,False,False
4,Coast Guard,16,10,53.73930455359816,False,False,False,False,False,False
4,Coe,19,7,55.74617599765056,False,False,False,False,False,False
4,Colby,14,11,56.738558634007866,False,False,False,False,False,False
4,Colby-Sawyer,9,16,45.04426364527904,False,False,False,False,False,False
4,TCNJ,22,5,56.8556910091526,True,False,True,False,False,False
4,Colorado Col,25,2,61.553028619696825,True,False,True,False,False,True
4,Concordia IL,5,19,42.64320316172008,False,False,False,False,False,False
4,Concordia Moorhead,15,10,55.26979593435253,False,False,False,False,False,False
4,Concordia TX,13,13,50.40352665819872,False,False,False,False,False,False
4,Concordia WI,13,12,50.176783303037965,False,False,False,False,False,False
4,Cornell IA,14,10,49.71439702330692,False,False,False,False,False,False
4,Cortland,24,3,59.71905332749515,True,False,True,False,False,False
4,Covenant,6,13,42.96863786467598,False,False,False,False,False,False
4,Crown MN,4,20,38.78588561056041,False,False,False,False,False,False
4,CT College,10,14,51.59007774581004,False,False,False,False,False,False
4,Curry,8,17,47.28232107359697,False,False,False,False,False,False
4,Dallas Univ,3,21,40.234530035401896,False,False,False,False,False,False
4,Dean,5,19,41.35907821389749,False,False,False,False,False,False
4,Delaware Val,3,22,41.414081920880484,False,False,False,False,False,False
4,Denison,15,11,52.46887616667434,False,False,False,False,False,False
4,DePauw,20,6,57.99689662204629,True,False,True,False,False,False
4,DeSales,15,11,51.23841006181047,False,False,False,False,False,False
4,Dickinson,14,13,54.63689121265597,False,False,False,False,False,False
4,Dominican IL,5,19,39.679718919722205,False,False,False,False,False,False
4,Drew,14,12,51.46058710140327,False,False,False,False,False,False
4,Dubuque,10,16,49.0423715619349,False,False,False,False,False,False
4,Eastern Connecticut,11,15,49.56318753422774,False,False,False,False,False,False
4,E Mennonite,10,14,48.13431686388138,False,False,False,False,False,False
4,East Texas Baptist,22,3,61.742118686406876,True,False,True,False,False,True
4,Earlham,5,18,44.66211110531743,False,False,False,False,False,False
4,Eastern Univ,1,23,40.949776990650825,False,False,False,False,False,False
4,Edgewood,14,11,50.00264169535098,False,False,False,False,False,False
4,Elizabethtown,23,4,61.12889396695135,False,True,True,False,False,False
4,Elmhurst,16,9,53.44783629059355,False,False,False,False,False,False
4,Elmira,12,14,48.035903908401025,False,False,False,False,False,False
4,Elms,10,17,46.62989013437085,False,False,False,False,False,False
4,Emerson,17,10,54.63175466385149,False,False,False,False,False,False
4,Emmanuel,14,13,50.456153538000855,False,False,False,False,False,False
4,Emory,16,9,57.59063390167784,False,False,False,False,False,False
4,Endicott,21,6,57.65917379589685,False,False,False,False,False,False
4,Eureka,16,11,48.77326158138702,False,False,False,False,False,False
4,Farmingdale,19,9,51.83233969283598,False,False,False,False,False,False
4,FDU Madison,7,18,44.592860522580416,False,False,False,False,False,False
4,Ferrum,15,13,51.498419704155474,False,False,False,False,False,False
4,Fitchburg St.,3,24,40.87963619195397,False,False,False,False,False,False
4,Fontbonne,3,18,39.35434111947197,False,False,False,False,False,False
4,Framingham St.,16,9,53.73915504184506,True,False,True,False,False,False
4,Franciscan OH,2,22,37.1852137980702,False,False,False,False,False,False
4,Frank & Marsh,15,10,54.520083298860015,False,False,False,False,False,False
4,Franklin,15,11,52.166487952859036,False,False,False,False,False,False
4,Gallaudet,18,10,51.03438837544881,True,False,True,False,False,False
4,Geneseo St.,22,6,57.10840288961659,True,False,True,False,False,False
4,Geneva,11,14,46.789570874247275,False,False,False,False,False,False
4,George Fox,17,7,56.106674457118686,False,False,False,False,False,False
4,Gettysburg,25,2,64.4562482867225,True,False,True,False,False,True
4,Gordon,9,16,47.43862568058904,False,False,False,False,False,False
4,Goucher,14,12,48.45969405547512,False,False,False,False,False,False
4,Greensboro,3,19,39.96531092257533,False,False,False,False,False,False
4,Greenville,11,14,47.592379674720654,False,False,False,False,False,False
4,Grinnell,17,8,51.74126634826566,False,False,False,False,False,False
4,Grove City,17,10,51.1276037170455,True,False,True,False,False,False
4,Guilford,15,11,52.718640451050526,False,False,False,False,False,False
4,Gustavus Adolphus,26,1,65.26716905263703,True,False,True,False,True,True
4,Gwynedd-Mercy,5,19,44.207878482667425,False,False,False,False,False,False
4,Hamilton,15,9,56.324321598691846,False,False,False,False,False,False
4,Hamline,20,8,56.441688527081745,False,False,False,False,False,False
4,Hanover,21,7,56.86788397388042,True,False,True,False,False,False
4,Hardin-Simmons,19,6,57.301240017361394,False,False,False,False,False,False
4,Hartford,10,16,48.760100223559185,False,False,False,False,False,False
4,Hartwick,6,18,43.83514765984334,False,False,False,False,False,False
4,Haverford,10,14,49.22891817215691,False,False,False,False,False,False
4,Heidelberg,3,22,41.698218820971775,False,False,False,False,False,False
4,Hendrix,8,17,44.74438605772864,False,False,False,False,False,False
4,Hilbert,2,21,37.00411660945912,False,False,False,False,False,False
4,Hiram,11,15,46.3493743833179,False,False,False,False,False,False
4,Hobart & Smith,3,22,42.79161035303271,False,False,False,False,False,False
4,Hollins,8,12,47.85640224672057,False,False,False,False,False,False
4,Hood,7,17,46.43318725032071,False,False,False,False,False,False
4,Hope,22,5,58.04273538066965,False,True,True,False,False,False
4,Houghton,17,9,51.21383177671285,False,False,False,False,False,False
4,Howard Payne,4,20,42.69825077194828,False,False,False,False,False,False
4,Hunter,20,6,52.433797184284835,False,False,False,False,False,False
4,Huntingdon,11,15,46.14348098587511,False,False,False,False,False,False
4,Husson,13,12,50.09631675279525,False,False,False,False,False,False
4,IL Tech,10,14,45.3920051056391,False,False,False,False,False,False
4,Illinois Wesleyan,26,1,65.49125646738128,True,False,True,False,True,True
4,Illinois Col,10,15,47.17850648070768,False,False,False,False,False,False
4,Immaculata,22,3,56.90962256294482,True,False,True,False,False,False
4,Ithaca,20,7,56.73077455937298,True,False,True,False,False,False
4,J&W RI,23,3,56.825533872242104,False,False,False,False,False,False
4,John Carroll,19,7,56.9026912760296,False,False,False,False,False,False
4,John Jay,12,15,46.09208132803709,False,False,False,False,False,False
4,Johns Hopkins,21,4,61.44424396103873,False,True,True,False,False,True
4,Juniata,10,15,48.2843368869435,False,False,False,False,False,False
4,Kalamazoo,9,16,45.915736791972265,False,False,False,False,False,False
4,Kean,13,14,49.783971510669645,False,False,False,False,False,False
4,Keene St.,13,14,49.990750787859255,False,False,False,False,False,False
4,Kenyon,1,22,36.88794803879343,False,False,False,False,False,False
4,Keuka,5,20,41.2745449253878,False,False,False,False,False,False
4,Keystone,13,10,46.17618913398877,False,False,False,False,False,False
4,King's PA,8,16,44.86760827927264,False,False,False,False,False,False
4,Knox,15,11,51.93397323526801,False,False,False,False,False,False
4,La Roche,18,6,53.09047872996609,False,False,False,False,False,False
4,La Verne,6,17,46.61536319536412,False,False,False,False,False,False
4,LaGrange,13,11,48.20648790504112,False,False,False,False,False,False
4,Lake Forest,4,21,42.19346635300562,False,False,False,False,False,False
4,Lakeland,12,14,46.99147291032813,False,False,False,False,False,False
4,Lancaster Bib,9,14,43.933302595549215,False,False,False,False,False,False
4,Lasell,10,15,47.110557155369825,False,False,False,False,False,False
4,Lawrence,19,8,53.43525870215334,False,False,False,False,False,False
4,LeTourneau,6,16,45.42194960536304,False,False,False,False,False,False
4,Lebanon Val,21,5,55.69246052881748,True,False,True,False,False,False
4,Lehman,11,15,44.0382094631868,False,False,False,False,False,False
4,Lesley,8,16,40.18937327009004,False,False,False,False,False,False
4,Lewis & Clark,5,14,46.33163093497981,False,False,False,False,False,False
4,Linfield,16,7,55.511886231201636,False,False,False,False,False,False
4,Loras,9,16,49.184166429821296,False,False,False,False,False,False
4,Luther,19,9,54.16245159194872,False,False,False,False,False,False
4,Lycoming,4,21,41.89741076245574,False,False,False,False,False,False
4,Lynchburg,10,14,49.39977780522899,False,False,False,False,False,False
4,Lyon,8,16,44.22633723834752,False,False,False,False,False,False
4,Mary Hardin-Baylor,17,7,57.46297905998874,False,False,False,False,False,False
4,MA Boston,10,16,48.08770706028253,False,False,False,False,False,False
4,MA Dartmouth,23,4,60.250629214460226,True,False,True,False,False,False
4,Macalester,12,13,51.34557517310176,False,False,False,False,False,False
4,Manchester,8,16,47.32147186834225,False,False,False,False,False,False
4,Manhattanville,19,8,51.62156434866835,False,False,False,False,False,False
4,Maranatha Bap,0,11,25.962334094187835,False,False,False,False,False,False
4,Marian WI,7,18,44.135879219716124,False,False,False,False,False,False
4,Marietta,15,11,53.29596729603682,False,False,False,False,False,False
4,Martin Luther,16,10,47.69953907424892,False,False,False,False,False,False
4,Mary Washington,10,17,50.23263564948878,False,False,False,False,False,False
4,Marymount,9,15,49.96387389251668,False,False,False,False,False,False
4,Maryville TN,11,15,46.32710354120375,False,False,False,False,False,False
4,Marywood,12,14,47.088995828041796,False,False,False,False,False,False
4,McDaniel,17,9,55.06918431965548,False,False,False,False,False,False
4,McMurry,20,4,58.94180895046329,False,True,True,False,False,False
4,ME Farmington,8,13,44.80090620028359,False,False,False,False,False,False
4,ME Maritime,22,4,57.772582467743,True,False,True,False,False,False
4,ME Presque Isle,3,14,39.027968682363635,False,False,False,False,False,False
4,Medgar Evers,3,18,39.23889556586025,False,False,False,False,False,False
4,Merchant Marine,25,2,59.11443630707484,False,True,True,False,False,False
4,Meredith,7,15,43.86339246326887,False,False,False,False,False,False
4,Messiah,25,2,60.79193757514043,True,False,True,False,False,False
4,Methodist,14,10,49.39161766539792,False,False,False,False,False,False
4,Middlebury,15,10,56.40569467800093,False,False,False,False,False,False
4,Millikin,9,18,49.68104853008854,False,False,False,False,False,False
4,Millsaps,21,5,55.61984520039799,False,False,False,False,False,False
4,Milwaukee Eng,15,12,50.84644073934717,False,False,False,False,False,False
4,Misericordia,6,19,44.30101237453672,False,False,False,False,False,False
4,MIT,12,15,52.75872988904428,False,False,False,False,False,False
4,Mitchell,2,18,39.7639029389644,False,False,False,False,False,False
4,MN Morris,9,10,46.28880744391809,False,False,False,False,False,False
4,Monmouth IL,5,20,42.8990260575627,False,False,False,False,False,False
4,Montclair St.,21,5,55.83961780125291,False,False,False,False,False,False
4,Moravian,6,19,45.27451572756524,False,False,False,False,False,False
4,Morrisville St.,6,19,44.52181280383302,False,False,False,False,False,False
